Analyte	Gene	CHR	TWAS.Z	TWAS.P	P0	fdr_p	specific	topSNP	Discovery	NEW_hit	Tissue	P0_add	P0_cum	label_color	nudge_y
NA	PAAF1	11	0.3254	0.745	73876699	0.950383561643836	0	0	Primary	NA	B	2097588750	2171465449	NA	NA
NA	RHOQ	2	-0.325	0.745	46541806	0.950383561643836	0	0	Primary	NA	B	276724047	323265853	NA	NA
NA	MYRIP	3	-0.32384	0.746	39808914	0.950383561643836	0	0	Primary	NA	B	548458626	588267540	NA	NA
NA	ACAP2	3	0.322	0.747	195274736	0.950655789473684	0	0	Primary	NA	B	548458626	743733362	NA	NA
NA	ELP1	9	-0.3226	0.74697	108867517	0.950655789473684	0	0	Primary	NA	B	1766574898	1875442415	NA	NA
NA	LRRC40	1	0.30891	0.757	70144805	0.950688049663735	0	0	Primary	NA	B	0	70144805	NA	NA
NA	CD55	1	0.313	0.754	207321508	0.950688049663735	0	0	Primary	NA	B	0	207321508	NA	NA
NA	ATAD3A	1	0.30704	0.759	1512151	0.950688049663735	0	0	Primary	NA	B	0	1512151	NA	NA
NA	EHD1	11	-0.3203	0.749	64851642	0.950688049663735	0	0	Primary	NA	B	2097588750	2162440392	NA	NA
NA	CASP1	11	-0.3118	0.755	105025443	0.950688049663735	0	0	Primary	NA	B	2097588750	2202614193	NA	NA
NA	COQ10A	12	0.3123	0.755	56266858	0.950688049663735	0	0	Primary	NA	B	2261842245	2318109103	NA	NA
NA	HSP90B1	12	-0.3119	0.755	103930107	0.950688049663735	0	0	Primary	NA	B	2261842245	2365772352	NA	NA
NA	ESD	13	0.309	0.7571	46771256	0.950688049663735	0	0	Primary	NA	B	2424611154	2471382410	NA	NA
NA	ACYP1	14	0.307	0.759	75053221	0.950688049663735	0	0	Primary	NA	B	2568892738	2643945959	NA	NA
NA	RIOX1	14	-0.3069	0.759	73490939	0.950688049663735	0	0	Primary	NA	B	2568892738	2642383677	NA	NA
NA	UNC13C	15	0.305	0.76	54012904	0.950688049663735	0	0	Primary	NA	B	2704379055	2758391959	NA	NA
NA	COX11	17	-0.314	0.754	54951902	0.950688049663735	0	0	Primary	NA	B	2955980578	3010932480	NA	NA
NA	DDX42	17	-0.307	0.759	63773603	0.950688049663735	0	0	Primary	NA	B	2955980578	3019754181	NA	NA
NA	SPR	2	-0.32051	0.749	72887360	0.950688049663735	0	0	Primary	NA	B	276724047	349611407	NA	NA
NA	PNPT1	2	0.30823	0.758	55634265	0.950688049663735	0	0	Primary	NA	B	276724047	332358312	NA	NA
NA	EML4	2	0.305	0.76	42169350	0.950688049663735	0	0	Primary	NA	B	276724047	318893397	NA	NA
NA	VAPB	20	-0.317	0.751	58389122	0.950688049663735	0	0	Primary	NA	B	3267584620	3325973742	NA	NA
NA	PDXK	21	-0.322	0.7475	43719094	0.950688049663735	0	0	Primary	NA	B	3361479785	3405198879	NA	NA
NA	SEPTIN3	22	-0.316	0.752003	41976272	0.950688049663735	0	0	Primary	NA	B	3438078747	3480055019	NA	NA
NA	KIAA0930	22	-0.32065	0.748475	45190338	0.950688049663735	0	0	Primary	NA	B	3438078747	3483269085	NA	NA
NA	XYLB	3	0.305	0.76	38346760	0.950688049663735	0	0	Primary	NA	B	548458626	586805386	NA	NA
NA	NCEH1	3	0.308183	0.758	172630249	0.950688049663735	0	0	Primary	NA	B	548458626	721088875	NA	NA
NA	FBLN2	3	-0.313386	0.754	13532324	0.950688049663735	0	0	Primary	NA	B	548458626	561990950	NA	NA
NA	P2RY12	3	-0.319047	0.75	151337380	0.950688049663735	0	0	Primary	NA	B	548458626	699796006	NA	NA
NA	RIOX2	3	0.309573	0.757	97941818	0.950688049663735	0	0	Primary	NA	B	548458626	646400444	NA	NA
NA	HRH1	3	-0.311552	0.755	11137093	0.950688049663735	0	0	Primary	NA	B	548458626	559595719	NA	NA
NA	NNT	5	0.31	0.756561	43602692	0.950688049663735	0	0	Primary	NA	B	992234598	1035837290	NA	NA
NA	PPP1R14C	6	0.30754	0.758	150143076	0.950688049663735	0	0	Primary	NA	B	1202467741	1352610817	NA	NA
NA	COBL	7	0.312	0.755	51016212	0.950688049663735	0	0	Primary	NA	B	1403002861	1454019073	NA	NA
NA	CA2	8	0.3078	0.758	85463852	0.950688049663735	0	0	Primary	NA	B	1591733856	1677197708	NA	NA
NA	HDHD3	9	0.314	0.7535	113373419	0.950688049663735	0	0	Primary	NA	B	1766574898	1879948317	NA	NA
NA	LRRC8A	9	-0.321	0.74821	128882112	0.950688049663735	0	0	Primary	NA	B	1766574898	1895457010	NA	NA
NA	PTGES	9	-0.3157	0.75226	129738331	0.950688049663735	0	0	Primary	NA	B	1766574898	1896313229	NA	NA
NA	MVK	12	0.3043	0.761	109573255	0.95095503875969	0	0	Primary	NA	B	2261842245	2371415500	NA	NA
NA	WIPF1	2	-0.304	0.761	174559572	0.95095503875969	0	0	Primary	NA	B	276724047	451283619	NA	NA
NA	CELSR2	1	-0.29087	0.771	109250019	0.952086885045778	0	0	Primary	NA	B	0	109250019	NA	NA
NA	AGRN	1	0.298	0.766	1020123	0.952086885045778	0	0	Primary	NA	B	0	1020123	NA	NA
NA	COX20	1	0.295	0.768	244835322	0.952086885045778	0	0	Primary	NA	B	0	244835322	NA	NA
NA	ITIH5	10	0.288489	0.773	7559270	0.952086885045778	0	0	Primary	NA	B	1934034850	1941594120	NA	NA
NA	PRKG1	10	-0.286869	0.774	50991185	0.952086885045778	0	0	Primary	NA	B	1934034850	1985026035	NA	NA
NA	NRIP2	12	0.289	0.773	2825348	0.952086885045778	0	0	Primary	NA	B	2261842245	2264667593	NA	NA
NA	IRAG2	12	-0.2872	0.774	25021002	0.952086885045778	0	0	Primary	NA	B	2261842245	2286863247	NA	NA
NA	ZFYVE1	14	0.297	0.766	72969451	0.952086885045778	0	0	Primary	NA	B	2568892738	2641862189	NA	NA
NA	JPT2	16	-0.2873	0.774	1678256	0.952086885045778	0	0	Primary	NA	B	2836032653	2837710909	NA	NA
NA	ALDH3A2	17	0.296	0.767	19648136	0.952086885045778	0	0	Primary	NA	B	2955980578	2975628714	NA	NA
NA	ITGB4	17	0.2917	0.771	75721328	0.952086885045778	0	0	Primary	NA	B	2955980578	3031701906	NA	NA
NA	ANKRD29	18	-0.291	0.77108	23598926	0.952086885045778	0	0	Primary	NA	B	3069060187	3092659113	NA	NA
NA	PLIN3	19	0.2887	0.772834	4838341	0.952086885045778	0	0	Primary	NA	B	3179033054	3183871395	NA	NA
NA	ABCB6	2	-0.29387	0.769	219209768	0.952086885045778	0	0	Primary	NA	B	276724047	495933815	NA	NA
NA	ANXA4	2	-0.30158	0.763	69644425	0.952086885045778	0	0	Primary	NA	B	276724047	346368472	NA	NA
NA	COMT	22	-0.287	0.774112	19941607	0.952086885045778	0	0	Primary	NA	B	3438078747	3458020354	NA	NA
NA	PACSIN2	22	-0.29266	0.769779	42835412	0.952086885045778	0	0	Primary	NA	B	3438078747	3480914159	NA	NA
NA	MAP4	3	-0.30053	0.764	47850692	0.952086885045778	0	0	Primary	NA	B	548458626	596309318	NA	NA
NA	ITGB5	3	0.28816	0.773	124761948	0.952086885045778	0	0	Primary	NA	B	548458626	673220574	NA	NA
NA	RUVBL1	3	0.291	0.771	128064778	0.952086885045778	0	0	Primary	NA	B	548458626	676523404	NA	NA
NA	CMC1	3	-0.290314	0.772	28241584	0.952086885045778	0	0	Primary	NA	B	548458626	576700210	NA	NA
NA	MAEA	4	0.30222	0.7625	1289851	0.952086885045778	0	0	Primary	NA	B	775968409	777258260	NA	NA
NA	RAPGEF2	4	0.29	0.7718	159104178	0.952086885045778	0	0	Primary	NA	B	775968409	935072587	NA	NA
NA	KCTD8	4	-0.297	0.7665	44173909	0.952086885045778	0	0	Primary	NA	B	775968409	820142318	NA	NA
NA	COL25A1	4	-0.2995	0.7646	108810721	0.952086885045778	0	0	Primary	NA	B	775968409	884779130	NA	NA
NA	HEBP2	6	0.29111	0.771	138403531	0.952086885045778	0	0	Primary	NA	B	1202467741	1340871272	NA	NA
NA	SLC25A27	6	-0.29087	0.771	46652941	0.952086885045778	0	0	Primary	NA	B	1202467741	1249120682	NA	NA
NA	TAC1	7	0.2922	0.77	97731908	0.952086885045778	0	0	Primary	NA	B	1403002861	1500734769	NA	NA
NA	STX1A	7	0.2904	0.772	73699206	0.952086885045778	0	0	Primary	NA	B	1403002861	1476702067	NA	NA
NA	GSN	9	-0.2974	0.76613	121207794	0.952086885045778	0	0	Primary	NA	B	1766574898	1887782692	NA	NA
NA	NIPSNAP3B	9	-0.29	0.77182	104764157	0.952086885045778	0	0	Primary	NA	B	1766574898	1871339055	NA	NA
NA	RASGRF1	15	0.28554	0.775	78959947	0.952210365853659	0	0	Primary	NA	B	2704379055	2783339002	NA	NA
NA	PTPN1	20	0.2859	0.775	50510354	0.952210365853659	0	0	Primary	NA	B	3267584620	3318094974	NA	NA
NA	LSM1	8	-0.2845	0.776	38163321	0.952954799390554	0	0	Primary	NA	B	1591733856	1629897177	NA	NA
NA	EPS15	1	-0.279	0.78	51354263	0.954248610409298	0	0	Primary	NA	B	0	51354263	NA	NA
NA	MACF1	1	-0.27767	0.781	39081316	0.954248610409298	0	0	Primary	NA	B	0	39081316	NA	NA
NA	OPTN	10	-0.279448	0.78	13099449	0.954248610409298	0	0	Primary	NA	B	1934034850	1947134299	NA	NA
NA	DKK3	11	0.2782	0.781	11963106	0.954248610409298	0	0	Primary	NA	B	2097588750	2109551856	NA	NA
NA	RAB3IP	12	0.2803	0.779	69738681	0.954248610409298	0	0	Primary	NA	B	2261842245	2331580926	NA	NA
NA	MVD	16	0.2775	0.781	88651935	0.954248610409298	0	0	Primary	NA	B	2836032653	2924684588	NA	NA
NA	BCS1L	2	-0.28112	0.779	218658764	0.954248610409298	0	0	Primary	NA	B	276724047	495382811	NA	NA
NA	PNKD	2	-0.27803	0.781	218270392	0.954248610409298	0	0	Primary	NA	B	276724047	494994439	NA	NA
NA	TF	3	0.28	0.779	133745956	0.954248610409298	0	0	Primary	NA	B	548458626	682204582	NA	NA
NA	TBRG4	7	0.278	0.781	45100100	0.954248610409298	0	0	Primary	NA	B	1403002861	1448102961	NA	NA
NA	KPNA3	13	0.275	0.7833	49699311	0.954890625	0	0	Primary	NA	B	2424611154	2474310465	NA	NA
NA	CARS2	13	-0.275	0.7835	110641412	0.954890625	0	0	Primary	NA	B	2424611154	2535252566	NA	NA
NA	TMEM38A	19	0.276	0.782548	16661127	0.954890625	0	0	Primary	NA	B	3179033054	3195694181	NA	NA
NA	CPNE5	6	-0.27505	0.783	36740775	0.954890625	0	0	Primary	NA	B	1202467741	1239208516	NA	NA
NA	NXPH1	7	0.277	0.782	8433955	0.954890625	0	0	Primary	NA	B	1403002861	1411436816	NA	NA
NA	PXN	12	-0.273	0.785	120210447	0.95623677581864	0	0	Primary	NA	B	2261842245	2382052692	NA	NA
NA	ENDOD1	11	0.272	0.786	95089810	0.95626432160804	0	0	Primary	NA	B	2097588750	2192678560	NA	NA
NA	DDX18	2	0.27096	0.786	117814650	0.95626432160804	0	0	Primary	NA	B	276724047	394538697	NA	NA
NA	IQSEC1	3	-0.27	0.787	12897220	0.95626432160804	0	0	Primary	NA	B	548458626	561355846	NA	NA
NA	CADPS	3	0.269967	0.787	62398347	0.95626432160804	0	0	Primary	NA	B	548458626	610856973	NA	NA
NA	CD274	9	0.271	0.78641	5450503	0.95626432160804	0	0	Primary	NA	B	1766574898	1772025401	NA	NA
NA	ACTN2	1	0.26923	0.788	236686454	0.956518072289157	0	0	Primary	NA	B	0	236686454	NA	NA
NA	TSPAN15	10	-0.269108	0.788	69451473	0.956518072289157	0	0	Primary	NA	B	1934034850	2003486323	NA	NA
NA	EFNA3	1	-0.268	0.789	155063748	0.956771313941826	0	0	Primary	NA	B	0	155063748	NA	NA
NA	ARFGEF2	20	0.268	0.789	48921890	0.956771313941826	0	0	Primary	NA	B	3267584620	3316506510	NA	NA
NA	LGALS1	22	-0.265	0.791009	37675608	0.95691835917959	0	0	Primary	NA	B	3438078747	3475754355	NA	NA
NA	SOD3	4	0.26494	0.7911	24789912	0.95691835917959	0	0	Primary	NA	B	775968409	800758321	NA	NA
NA	OCIAD2	4	-0.265	0.791	48885019	0.95691835917959	0	0	Primary	NA	B	775968409	824853428	NA	NA
NA	OGFRL1	6	-0.26535	0.791	71288803	0.95691835917959	0	0	Primary	NA	B	1202467741	1273756544	NA	NA
NA	NT5E	6	0.2666	0.79	85450091	0.95691835917959	0	0	Primary	NA	B	1202467741	1287917832	NA	NA
NA	ATE1	10	-0.261483	0.794	121740424	0.957576119402985	0	0	Primary	NA	B	1934034850	2055775274	NA	NA
NA	SYT13	11	-0.261	0.794	45240301	0.957576119402985	0	0	Primary	NA	B	2097588750	2142829051	NA	NA
NA	BORCS5	12	-0.259	0.796	12357079	0.957576119402985	0	0	Primary	NA	B	2261842245	2274199324	NA	NA
NA	DMAC2L	14	0.262	0.793	50312326	0.957576119402985	0	0	Primary	NA	B	2568892738	2619205064	NA	NA
NA	TK2	16	-0.2586	0.796	66508003	0.957576119402985	0	0	Primary	NA	B	2836032653	2902540656	NA	NA
NA	BMERB1	16	-0.258	0.796	15434295	0.957576119402985	0	0	Primary	NA	B	2836032653	2851466948	NA	NA
NA	LITAF	16	0.2588	0.796	11547997	0.957576119402985	0	0	Primary	NA	B	2836032653	2847580650	NA	NA
NA	RBBP9	20	0.2603	0.795	18486540	0.957576119402985	0	0	Primary	NA	B	3267584620	3286071160	NA	NA
NA	WFS1	4	0.2595	0.7952	6269849	0.957576119402985	0	0	Primary	NA	B	775968409	782238258	NA	NA
NA	PEX6	6	-0.262	0.793	42963870	0.957576119402985	0	0	Primary	NA	B	1202467741	1245431611	NA	NA
NA	UBXN2B	8	0.2599	0.795	58411264	0.957576119402985	0	0	Primary	NA	B	1591733856	1650145120	NA	NA
NA	AK4	1	-0.25739	0.797	65147549	0.9576	0	0	Primary	NA	B	0	65147549	NA	NA
NA	KBTBD3	11	-0.2562	0.798	106051098	0.9576	0	0	Primary	NA	B	2097588750	2203639848	NA	NA
NA	RIT2	18	0.256	0.79769	42743227	0.9576	0	0	Primary	NA	B	3069060187	3111803414	NA	NA
NA	MERTK	2	-0.256	0.798	111898479	0.9576	0	0	Primary	NA	B	276724047	388622526	NA	NA
NA	UGP2	2	0.25747	0.797	63840940	0.9576	0	0	Primary	NA	B	276724047	340564987	NA	NA
NA	CYB561	17	0.2542	0.799	63432304	0.95784928111056	0	0	Primary	NA	B	2955980578	3019412882	NA	NA
NA	TMEM94	17	0.254	0.799	75441159	0.95784928111056	0	0	Primary	NA	B	2955980578	3031421737	NA	NA
NA	PGD	1	0.24656	0.805	10398592	0.957963761018609	0	0	Primary	NA	B	0	10398592	NA	NA
NA	CD53	1	-0.2439	0.807	110873153	0.957963761018609	0	0	Primary	NA	B	0	110873153	NA	NA
NA	LYSMD1	1	-0.242	0.809	151159748	0.957963761018609	0	0	Primary	NA	B	0	151159748	NA	NA
NA	PITRM1	10	0.251825	0.801	3137728	0.957963761018609	0	0	Primary	NA	B	1934034850	1937172578	NA	NA
NA	DNAJC12	10	0.251211	0.802	67796669	0.957963761018609	0	0	Primary	NA	B	1934034850	2001831519	NA	NA
NA	AP2A2	11	0.2441	0.807	924894	0.957963761018609	0	0	Primary	NA	B	2097588750	2098513644	NA	NA
NA	CSRP2	12	-0.2418	0.809	76858715	0.957963761018609	0	0	Primary	NA	B	2261842245	2338700960	NA	NA
NA	DAAM1	14	-0.2482	0.804	59188646	0.957963761018609	0	0	Primary	NA	B	2568892738	2628081384	NA	NA
NA	ACAN	15	0.24289	0.808	88803443	0.957963761018609	0	0	Primary	NA	B	2704379055	2793182498	NA	NA
NA	PMM2	16	0.2437	0.807	8788823	0.957963761018609	0	0	Primary	NA	B	2836032653	2844821476	NA	NA
NA	UGGT1	2	0.2427	0.808	128091200	0.957963761018609	0	0	Primary	NA	B	276724047	404815247	NA	NA
NA	C2orf72	2	0.24476	0.807	231037490	0.957963761018609	0	0	Primary	NA	B	276724047	507761537	NA	NA
NA	GPCPD1	20	-0.2467	0.805	5544439	0.957963761018609	0	0	Primary	NA	B	3267584620	3273129059	NA	NA
NA	PPM1F	22	0.24626	0.805484	21919420	0.957963761018609	0	0	Primary	NA	B	3438078747	3459998167	NA	NA
NA	HACL1	3	-0.241957	0.809	15560704	0.957963761018609	0	0	Primary	NA	B	548458626	564019330	NA	NA
NA	TMA7	3	0.245619	0.806	48440257	0.957963761018609	0	0	Primary	NA	B	548458626	596898883	NA	NA
NA	MSMO1	4	0.24955	0.8029	165327623	0.957963761018609	0	0	Primary	NA	B	775968409	941296032	NA	NA
NA	ADD1	4	0.25289	0.8004	2843857	0.957963761018609	0	0	Primary	NA	B	775968409	778812266	NA	NA
NA	AGPAT4	6	0.249	0.803	161129979	0.957963761018609	0	0	Primary	NA	B	1202467741	1363597720	NA	NA
NA	EPB41L2	6	0.2471	0.805	130839347	0.957963761018609	0	0	Primary	NA	B	1202467741	1333307088	NA	NA
NA	FKBP9	7	-0.2476	0.804	32957405	0.957963761018609	0	0	Primary	NA	B	1403002861	1435960266	NA	NA
NA	RRM2B	8	-0.2425	0.808	102204502	0.957963761018609	0	0	Primary	NA	B	1591733856	1693938358	NA	NA
NA	HABP4	9	-0.253	0.80029	96450201	0.957963761018609	0	0	Primary	NA	B	1766574898	1863025099	NA	NA
NA	QNG1	9	0.2502	0.80245	83938311	0.957963761018609	0	0	Primary	NA	B	1766574898	1850513209	NA	NA
NA	PALM2	9	0.2461	0.80561	109640788	0.957963761018609	0	0	Primary	NA	B	1766574898	1876215686	NA	NA
NA	TIPRL	1	-0.239	0.811	168178933	0.958008771929824	0	0	Primary	NA	B	0	168178933	NA	NA
NA	CWF19L1	10	-0.237	0.813	100232298	0.958008771929824	0	0	Primary	NA	B	1934034850	2034267148	NA	NA
NA	PPP2R5B	11	0.236	0.813	64917553	0.958008771929824	0	0	Primary	NA	B	2097588750	2162506303	NA	NA
NA	HBG2	11	-0.2377	0.812	5253190	0.958008771929824	0	0	Primary	NA	B	2097588750	2102841940	NA	NA
NA	LGALS3	14	-0.2365	0.813	55124110	0.958008771929824	0	0	Primary	NA	B	2568892738	2624016848	NA	NA
NA	CYBRD1	2	0.23651	0.813	171522247	0.958008771929824	0	0	Primary	NA	B	276724047	448246294	NA	NA
NA	ADSL	22	0.2402	0.810173	40346503	0.958008771929824	0	0	Primary	NA	B	3438078747	3478425250	NA	NA
NA	SUSD5	3	-0.236475	0.813	33150045	0.958008771929824	0	0	Primary	NA	B	548458626	581608671	NA	NA
NA	AFAP1	4	-0.23681	0.8128	7758714	0.958008771929824	0	0	Primary	NA	B	775968409	783727123	NA	NA
NA	NDRG1	8	0.2401	0.81	133237171	0.958008771929824	0	0	Primary	NA	B	1591733856	1724971027	NA	NA
NA	TNKS1BP1	11	-0.2318	0.817	57299638	0.958296511627907	0	0	Primary	NA	B	2097588750	2154888388	NA	NA
NA	DHRS7	14	-0.2322	0.816	60144120	0.958296511627907	0	0	Primary	NA	B	2568892738	2629036858	NA	NA
NA	CFL2	14	-0.233	0.816	34710387	0.958296511627907	0	0	Primary	NA	B	2568892738	2603603125	NA	NA
NA	EIF2AK4	15	0.234	0.815	39934146	0.958296511627907	0	0	Primary	NA	B	2704379055	2744313201	NA	NA
NA	DNAJA4	15	-0.2339	0.815	78264086	0.958296511627907	0	0	Primary	NA	B	2704379055	2782643141	NA	NA
NA	RPS6KB1	17	-0.23	0.818	59893086	0.958296511627907	0	0	Primary	NA	B	2955980578	3015873664	NA	NA
NA	MRPL10	17	0.23	0.818	47823272	0.958296511627907	0	0	Primary	NA	B	2955980578	3003803850	NA	NA
NA	UBE2V1	20	0.235	0.814	50081124	0.958296511627907	0	0	Primary	NA	B	3267584620	3317665744	NA	NA
NA	CRELD2	22	0.23098	0.817333	49918167	0.958296511627907	0	0	Primary	NA	B	3438078747	3487996914	NA	NA
NA	CD200	3	0.233	0.816	112332347	0.958296511627907	0	0	Primary	NA	B	548458626	660790973	NA	NA
NA	ROBO1	3	-0.231568	0.817	78597240	0.958296511627907	0	0	Primary	NA	B	548458626	627055866	NA	NA
NA	ARFIP1	4	-0.23262	0.8161	152779937	0.958296511627907	0	0	Primary	NA	B	775968409	928748346	NA	NA
NA	PLCG1	20	-0.2288	0.819	41136960	0.958539206195547	0	0	Primary	NA	B	3267584620	3308721580	NA	NA
NA	GLO1	6	0.22832	0.819	38675925	0.958539206195547	0	0	Primary	NA	B	1202467741	1241143666	NA	NA
NA	LYPLA2	1	-0.224	0.823	23790970	0.958580924855491	0	0	Primary	NA	B	0	23790970	NA	NA
NA	PC	11	-0.2246	0.822	66848233	0.958580924855491	0	0	Primary	NA	B	2097588750	2164436983	NA	NA
NA	LRRC57	15	0.227	0.82	42542522	0.958580924855491	0	0	Primary	NA	B	2704379055	2746921577	NA	NA
NA	PIGBOS1	15	-0.224	0.823	55317184	0.958580924855491	0	0	Primary	NA	B	2704379055	2759696239	NA	NA
NA	GOSR2	17	-0.2231	0.823	46923117	0.958580924855491	0	0	Primary	NA	B	2955980578	3002903695	NA	NA
NA	FN3KRP	17	-0.2259	0.821	82716683	0.958580924855491	0	0	Primary	NA	B	2955980578	3038697261	NA	NA
NA	NIF3L1	2	0.225	0.822	200889327	0.958580924855491	0	0	Primary	NA	B	276724047	477613374	NA	NA
NA	CBR3	21	-0.2236	0.823	36134912	0.958580924855491	0	0	Primary	NA	B	3361479785	3397614697	NA	NA
NA	ATP1B3	3	-0.225508	0.822	141876124	0.958580924855491	0	0	Primary	NA	B	548458626	690334750	NA	NA
NA	JAKMIP1	4	-0.22388	0.8228	6026199	0.958580924855491	0	0	Primary	NA	B	775968409	781994608	NA	NA
NA	TMEM51	1	0.22289	0.824	15152532	0.9585975	0	0	Primary	NA	B	0	15152532	NA	NA
NA	RASGRP2	11	-0.2228	0.824	64726911	0.9585975	0	0	Primary	NA	B	2097588750	2162315661	NA	NA
NA	MGST2	4	-0.222	0.8243	139665768	0.9585975	0	0	Primary	NA	B	775968409	915634177	NA	NA
NA	LRBA	4	-0.22164	0.8246	150264442	0.9585975	0	0	Primary	NA	B	775968409	926232851	NA	NA
NA	GSTM5	1	0.2214	0.825	109712242	0.958601633829889	0	0	Primary	NA	B	0	109712242	NA	NA
NA	AMPD2	1	0.21675	0.828	109616104	0.958750311153662	0	0	Primary	NA	B	0	109616104	NA	NA
NA	GNPAT	1	-0.2172	0.828	231241207	0.958750311153662	0	0	Primary	NA	B	0	231241207	NA	NA
NA	ACADM	1	-0.21733	0.828	75724351	0.958750311153662	0	0	Primary	NA	B	0	75724351	NA	NA
NA	TBCEL	11	-0.2188	0.827	121024072	0.958750311153662	0	0	Primary	NA	B	2097588750	2218612822	NA	NA
NA	PACS1	11	-0.2167	0.828	66070363	0.958750311153662	0	0	Primary	NA	B	2097588750	2163659113	NA	NA
NA	ARRB2	17	0.2191	0.827	4710489	0.958750311153662	0	0	Primary	NA	B	2955980578	2960691067	NA	NA
NA	THEMIS	6	0.21918	0.827	127708072	0.958750311153662	0	0	Primary	NA	B	1202467741	1330175813	NA	NA
NA	FSD1L	9	0.2169	0.8283	105447796	0.958750311153662	0	0	Primary	NA	B	1766574898	1872022694	NA	NA
NA	PIK3CD	1	-0.21413	0.83	9651732	0.95888198757764	0	0	Primary	NA	B	0	9651732	NA	NA
NA	MVP	16	0.2144	0.83	29820394	0.95888198757764	0	0	Primary	NA	B	2836032653	2865853047	NA	NA
NA	SYNPR	3	-0.214394	0.83	63228315	0.95888198757764	0	0	Primary	NA	B	548458626	611686941	NA	NA
NA	BHMT	5	0.2151	0.829678	79111779	0.95888198757764	0	0	Primary	NA	B	992234598	1071346377	NA	NA
NA	SLC25A13	7	-0.214	0.831	96120220	0.959578796561605	0	0	Primary	NA	B	1403002861	1499123081	NA	NA
NA	EVI5	1	-0.212	0.832	92508696	0.960274940334129	0	0	Primary	NA	B	0	92508696	NA	NA
NA	FAM120B	6	0.21	0.834	170290703	0.962124045801527	0	0	Primary	NA	B	1202467741	1372758444	NA	NA
NA	GALC	14	-0.2081	0.835	87837820	0.962818311874106	0	0	Primary	NA	B	2568892738	2656730558	NA	NA
NA	APCS	1	0.20537	0.837	159587825	0.963745714285714	0	0	Primary	NA	B	0	159587825	NA	NA
NA	MESD	15	-0.20575	0.837	80947326	0.963745714285714	0	0	Primary	NA	B	2704379055	2785326381	NA	NA
NA	LANCL2	7	-0.2059	0.837	55365448	0.963745714285714	0	0	Primary	NA	B	1403002861	1458368309	NA	NA
NA	ADIRF	10	-0.204781	0.838	86968192	0.963753919239905	0	0	Primary	NA	B	1934034850	2021003042	NA	NA
NA	PGM2L1	11	0.2037	0.839	74330318	0.963753919239905	0	0	Primary	NA	B	2097588750	2171919068	NA	NA
NA	UBR7	14	0.2028	0.839	93207056	0.963753919239905	0	0	Primary	NA	B	2568892738	2662099794	NA	NA
NA	SHMT1	17	-0.2031	0.839	18327873	0.963753919239905	0	0	Primary	NA	B	2955980578	2974308451	NA	NA
NA	LYRM9	17	0.2028	0.839	27878314	0.963753919239905	0	0	Primary	NA	B	2955980578	2983858892	NA	NA
NA	GSTM2	1	0.20174	0.84	109668022	0.963986710963455	0	0	Primary	NA	B	0	109668022	NA	NA
NA	TBCA	5	-0.202	0.839917	77691166	0.963986710963455	0	0	Primary	NA	B	992234598	1069925764	NA	NA
NA	KIF3A	5	0.201	0.840699	132692628	0.964331205882353	0	0	Primary	NA	B	992234598	1124927226	NA	NA
NA	CDC42BPA	1	0.19916	0.842	226989865	0.964450971103742	0	0	Primary	NA	B	0	226989865	NA	NA
NA	EPHX4	1	-0.1992	0.842	92029982	0.964450971103742	0	0	Primary	NA	B	0	92029982	NA	NA
NA	FDX2	19	-0.2001	0.841386	10305427	0.964450971103742	0	0	Primary	NA	B	3179033054	3189338481	NA	NA
NA	FMN2	1	-0.19773	0.843	240014348	0.964682442025556	0	0	Primary	NA	B	0	240014348	NA	NA
NA	MYOF	10	0.198308	0.843	93306429	0.964682442025556	0	0	Primary	NA	B	1934034850	2027341279	NA	NA
NA	ASAP3	1	0.192	0.848	23428563	0.965153737658674	0	0	Primary	NA	B	0	23428563	NA	NA
NA	GNG12	1	0.1906	0.849	67701466	0.965153737658674	0	0	Primary	NA	B	0	67701466	NA	NA
NA	HEBP1	12	-0.1922	0.848	12974864	0.965153737658674	0	0	Primary	NA	B	2261842245	2274817109	NA	NA
NA	NUBP2	16	0.194	0.846	1782901	0.965153737658674	0	0	Primary	NA	B	2836032653	2837815554	NA	NA
NA	CNTNAP4	16	0.196	0.845	76277278	0.965153737658674	0	0	Primary	NA	B	2836032653	2912309931	NA	NA
NA	GAN	16	0.194	0.846	81314952	0.965153737658674	0	0	Primary	NA	B	2836032653	2917347605	NA	NA
NA	SPIRE1	18	-0.193	0.84705	12446512	0.965153737658674	0	0	Primary	NA	B	3069060187	3081506699	NA	NA
NA	MRI1	19	0.1931	0.846888	13764532	0.965153737658674	0	0	Primary	NA	B	3179033054	3192797586	NA	NA
NA	IAH1	2	0.19301	0.847	9473658	0.965153737658674	0	0	Primary	NA	B	276724047	286197705	NA	NA
NA	NDUFA6	22	0.19152	0.848116	42085525	0.965153737658674	0	0	Primary	NA	B	3438078747	3480164272	NA	NA
NA	SMN1	5	0.1921	0.84769	70924941	0.965153737658674	0	0	Primary	NA	B	992234598	1063159539	NA	NA
NA	HINT3	6	0.19	0.849	125956781	0.965153737658674	0	0	Primary	NA	B	1202467741	1328424522	NA	NA
NA	PTPRK	6	-0.19553	0.845	127968779	0.965153737658674	0	0	Primary	NA	B	1202467741	1330436520	NA	NA
