Analyte	Gene	CHR	TWAS.Z	TWAS.P	P0	fdr_p	specific	topSNP	Discovery	NEW_hit	Tissue	P0_add	P0_cum	label_color	nudge_y
NA	MPZ	1	-0.15965	0.87316	161304735	0.961305021834061	0	0	Primary	NA	B	0	161304735	NA	NA
NA	PARS2	1	-0.18	0.85715	54756898	0.961305021834061	0	0	Primary	NA	B	0	54756898	NA	NA
NA	AK4	1	0.197	0.84383	65147549	0.961305021834061	0	0	Primary	NA	B	0	65147549	NA	NA
NA	KCNJ9	1	-0.2002	0.84132	160081570	0.961305021834061	0	0	Primary	NA	B	0	160081570	NA	NA
NA	BPNT1	1	0.185	0.85323	220057482	0.961305021834061	0	0	Primary	NA	B	0	220057482	NA	NA
NA	PHACTR4	1	0.22757	0.81998	28369603	0.961305021834061	0	0	Primary	NA	B	0	28369603	NA	NA
NA	TSTD1	1	0.16884	0.86592	161037631	0.961305021834061	0	0	Primary	NA	B	0	161037631	NA	NA
NA	CNNM1	10	-0.1664	0.86785	99329099	0.961305021834061	0	0	Primary	NA	B	1934034850	2033363949	NA	NA
NA	COMTD1	10	-0.156	0.87605	75233969	0.961305021834061	0	0	Primary	NA	B	1934034850	2009268819	NA	NA
NA	ADO	10	-0.17	0.86501	62804756	0.961305021834061	0	0	Primary	NA	B	1934034850	1996839606	NA	NA
NA	RCN1	11	-0.21067	0.833147	31812391	0.961305021834061	0	0	Primary	NA	B	2097428944	2129241335	NA	NA
NA	SLC17A6	11	0.20272	0.839351	22338097	0.961305021834061	0	0	Primary	NA	B	2097428944	2119767041	NA	NA
NA	HTATIP2	11	0.1688	0.865955	20363685	0.961305021834061	0	0	Primary	NA	B	2097428944	2117792629	NA	NA
NA	SERGEF	11	0.2249	0.822058	17788048	0.961305021834061	0	0	Primary	NA	B	2097428944	2115216992	NA	NA
NA	PAK1	11	0.172	0.863438	77321707	0.961305021834061	0	0	Primary	NA	B	2097428944	2174750651	NA	NA
NA	CNTN5	11	-0.22603	0.82118	99020953	0.961305021834061	0	0	Primary	NA	B	2097428944	2196449897	NA	NA
NA	PAAF1	11	-0.19939	0.841959	73876699	0.961305021834061	0	0	Primary	NA	B	2097428944	2171305643	NA	NA
NA	CTNND1	11	-0.15745	0.874894	57753243	0.961305021834061	0	0	Primary	NA	B	2097428944	2155182187	NA	NA
NA	HMBS	11	0.1901	0.849231	119084866	0.961305021834061	0	0	Primary	NA	B	2097428944	2216513810	NA	NA
NA	OSBPL8	12	-0.2255	0.821604	76351797	0.961305021834061	0	0	Primary	NA	B	2261682439	2338034236	NA	NA
NA	CPNE8	12	-0.2173	0.827988	38646822	0.961305021834061	0	0	Primary	NA	B	2261682439	2300329261	NA	NA
NA	VAMP1	12	0.198	0.843045	6462237	0.961305021834061	0	0	Primary	NA	B	2261682439	2268144676	NA	NA
NA	EEF1AKMT1	13	0.218	0.82743	20728731	0.961305021834061	0	0	Primary	NA	B	2424451348	2445180079	NA	NA
NA	PRORP	14	-0.20169	0.840161	35121846	0.961305021834061	0	0	Primary	NA	B	2568732932	2603854778	NA	NA
NA	RAB15	14	0.19	0.849309	64945814	0.961305021834061	0	0	Primary	NA	B	2568732932	2633678746	NA	NA
NA	PLEKHD1	14	0.1839	0.854092	69484692	0.961305021834061	0	0	Primary	NA	B	2568732932	2638217624	NA	NA
NA	NOP9	14	0.16941	0.865472	24299862	0.961305021834061	0	0	Primary	NA	B	2568732932	2593032794	NA	NA
NA	SLC25A29	14	0.19348	0.846581	100291111	0.961305021834061	0	0	Primary	NA	B	2568732932	2669024043	NA	NA
NA	HERC1	15	0.198	0.84287	63608618	0.961305021834061	0	0	Primary	NA	B	2704219249	2767827867	NA	NA
NA	HOMER2	15	-0.206	0.83653	82841086	0.961305021834061	0	0	Primary	NA	B	2704219249	2787060335	NA	NA
NA	MTHFS	15	-0.178	0.859025	79833585	0.961305021834061	0	0	Primary	NA	B	2704219249	2784052834	NA	NA
NA	RGMA	15	-0.203	0.839318	93043406	0.961305021834061	0	0	Primary	NA	B	2704219249	2797262655	NA	NA
NA	GDPGP1	15	0.215	0.829442	90233808	0.961305021834061	0	0	Primary	NA	B	2704219249	2794453057	NA	NA
NA	BCAR1	16	-0.198	0.843	75229030	0.961305021834061	0	0	Primary	NA	B	2835872847	2911101877	NA	NA
NA	KIAA0513	16	-0.1637	0.87	85027769	0.961305021834061	0	0	Primary	NA	B	2835872847	2920900616	NA	NA
NA	DUS2	16	-0.1643	0.869	67987746	0.961305021834061	0	0	Primary	NA	B	2835872847	2903860593	NA	NA
NA	POLDIP2	17	0.195	0.845393	28346633	0.961305021834061	0	0	Primary	NA	B	2955820772	2984167405	NA	NA
NA	CYB561	17	-0.1591	0.873615	63432304	0.961305021834061	0	0	Primary	NA	B	2955820772	3019253076	NA	NA
NA	RPA1	17	0.1833	0.854601	1829702	0.961305021834061	0	0	Primary	NA	B	2955820772	2957650474	NA	NA
NA	PRPSAP2	17	0.1649	0.868986	18840085	0.961305021834061	0	0	Primary	NA	B	2955820772	2974660857	NA	NA
NA	SCRN2	17	-0.2236	0.823062	47837692	0.961305021834061	0	0	Primary	NA	B	2955820772	3003658464	NA	NA
NA	FN3KRP	17	-0.2158	0.829113	82716683	0.961305021834061	0	0	Primary	NA	B	2955820772	3038537455	NA	NA
NA	RPTOR	17	-0.1849	0.853269	80544819	0.961305021834061	0	0	Primary	NA	B	2955820772	3036365591	NA	NA
NA	AMZ2	17	0.2013	0.840449	68247574	0.961305021834061	0	0	Primary	NA	B	2955820772	3024068346	NA	NA
NA	CIRBP	19	0.191	0.8485	1259385	0.961305021834061	0	0	Primary	NA	B	3178873248	3180132633	NA	NA
NA	FARP2	2	-0.20847	0.835	241356243	0.961305021834061	0	0	Primary	NA	B	276724047	518080290	NA	NA
NA	ADAM23	2	0.17829	0.858	206443539	0.961305021834061	0	0	Primary	NA	B	276724047	483167586	NA	NA
NA	LMAN2L	2	-0.157	0.875	96705929	0.961305021834061	0	0	Primary	NA	B	276724047	373429976	NA	NA
NA	CCDC88A	2	0.22119	0.825	55287842	0.961305021834061	0	0	Primary	NA	B	276724047	332011889	NA	NA
NA	CHN1	2	0.18058	0.857	174799363	0.961305021834061	0	0	Primary	NA	B	276724047	451523410	NA	NA
NA	LCLAT1	2	0.166	0.868	30447226	0.961305021834061	0	0	Primary	NA	B	276724047	307171273	NA	NA
NA	RWDD2B	21	-0.1937	0.8464	29004384	0.961305021834061	0	0	Primary	NA	B	3361319979	3390324363	NA	NA
NA	IFT27	22	-0.206	0.83679	36758202	0.961305021834061	0	0	Primary	NA	B	3437918941	3474677143	NA	NA
NA	YWHAH	22	-0.19	0.84931	31944461	0.961305021834061	0	0	Primary	NA	B	3437918941	3469863402	NA	NA
NA	SLC25A18	22	0.2054	0.83725	17563439	0.961305021834061	0	0	Primary	NA	B	3437918941	3455482380	NA	NA
NA	GNB1L	22	0.1689	0.86588	19783224	0.961305021834061	0	0	Primary	NA	B	3437918941	3457702165	NA	NA
NA	SREBF2	22	-0.2043	0.83811	41833105	0.961305021834061	0	0	Primary	NA	B	3437918941	3479752046	NA	NA
NA	EEFSEC	3	-0.197	0.84383	128153454	0.961305021834061	0	0	Primary	NA	B	548458626	676612080	NA	NA
NA	RAB5A	3	-0.2048	0.8377	19947079	0.961305021834061	0	0	Primary	NA	B	548458626	568405705	NA	NA
NA	ALDH1L1	3	0.1654	0.86862	126103569	0.961305021834061	0	0	Primary	NA	B	548458626	674562195	NA	NA
NA	CCDC50	3	0.16	0.8729	191329077	0.961305021834061	0	0	Primary	NA	B	548458626	739787703	NA	NA
NA	STT3B	3	-0.1969	0.84388	31532638	0.961305021834061	0	0	Primary	NA	B	548458626	579991264	NA	NA
NA	GNL3	3	0.17	0.86501	52681156	0.961305021834061	0	0	Primary	NA	B	548458626	601139782	NA	NA
NA	HCLS1	3	0.163	0.87052	121631399	0.961305021834061	0	0	Primary	NA	B	548458626	670090025	NA	NA
NA	SLC30A9	4	0.1654	0.868641	41990472	0.961305021834061	0	0	Primary	NA	B	775968409	817958881	NA	NA
NA	QDPR	4	0.1698	0.865152	17460261	0.961305021834061	0	0	Primary	NA	B	775968409	793428670	NA	NA
NA	SCRG1	4	-0.2	0.841481	173384701	0.961305021834061	0	0	Primary	NA	B	775968409	949353110	NA	NA
NA	HTT	4	-0.1867	0.851925	3074681	0.961305021834061	0	0	Primary	NA	B	775968409	779043090	NA	NA
NA	PDE4D	5	0.21675	0.828	58969038	0.961305021834061	0	0	Primary	NA	B	992234598	1051203636	NA	NA
NA	BNIP1	5	0.156	0.876	173144442	0.961305021834061	0	0	Primary	NA	B	992234598	1165379040	NA	NA
NA	PDLIM4	5	0.18	0.857	132257671	0.961305021834061	0	0	Primary	NA	B	992234598	1124492269	NA	NA
NA	KIF3A	5	0.179	0.858	132692628	0.961305021834061	0	0	Primary	NA	B	992234598	1124927226	NA	NA
NA	ACSL6	5	-0.15921	0.874	131806990	0.961305021834061	0	0	Primary	NA	B	992234598	1124041588	NA	NA
NA	SH3PXD2B	5	-0.17	0.865	172325181	0.961305021834061	0	0	Primary	NA	B	992234598	1164559779	NA	NA
NA	MTX3	5	-0.17547	0.861	79979761	0.961305021834061	0	0	Primary	NA	B	992234598	1072214359	NA	NA
NA	PLCXD3	5	0.22352	0.823	41306954	0.961305021834061	0	0	Primary	NA	B	992234598	1033541552	NA	NA
NA	HBS1L	6	0.2183	0.82717	134960378	0.961305021834061	0	0	Primary	NA	B	1202467741	1337428119	NA	NA
NA	GMPR	6	-0.195	0.84536	16238580	0.961305021834061	0	0	Primary	NA	B	1202467741	1218706321	NA	NA
NA	FARS2	6	0.162	0.87131	5261044	0.961305021834061	0	0	Primary	NA	B	1202467741	1207728785	NA	NA
NA	ICA1	7	-0.178	0.859	8113184	0.961305021834061	0	0	Primary	NA	B	1403002861	1411116045	NA	NA
NA	PMPCB	7	0.158	0.874	103297422	0.961305021834061	0	0	Primary	NA	B	1403002861	1506300283	NA	NA
NA	GSDME	7	0.18119	0.856	24698353	0.961305021834061	0	0	Primary	NA	B	1403002861	1427701214	NA	NA
NA	HIBADH	7	-0.18646	0.852	27525442	0.961305021834061	0	0	Primary	NA	B	1403002861	1430528303	NA	NA
NA	RPA3	7	0.16242	0.871	7636518	0.961305021834061	0	0	Primary	NA	B	1403002861	1410639379	NA	NA
NA	CLIP2	7	-0.1597	0.873	74289475	0.961305021834061	0	0	Primary	NA	B	1403002861	1477292336	NA	NA
NA	POR	7	0.20772	0.835	75899200	0.961305021834061	0	0	Primary	NA	B	1403002861	1478902061	NA	NA
NA	CALU	7	-0.20855	0.835	128739292	0.961305021834061	0	0	Primary	NA	B	1403002861	1531742153	NA	NA
NA	ARMC10	7	0.20448	0.838	103074881	0.961305021834061	0	0	Primary	NA	B	1403002861	1506077742	NA	NA
NA	GDAP1	8	0.198	0.84305	74321130	0.961305021834061	0	0	Primary	NA	B	1591733856	1666054986	NA	NA
NA	PDLIM2	8	-0.1675	0.86696	22578279	0.961305021834061	0	0	Primary	NA	B	1591733856	1614312135	NA	NA
NA	RIDA	8	-0.174	0.86187	98102344	0.961305021834061	0	0	Primary	NA	B	1591733856	1689836200	NA	NA
NA	ADHFE1	8	-0.1877	0.85111	66430185	0.961305021834061	0	0	Primary	NA	B	1591733856	1658164041	NA	NA
NA	NPM2	8	-0.197	0.84381	22024125	0.961305021834061	0	0	Primary	NA	B	1591733856	1613757981	NA	NA
NA	RMDN1	8	-0.21	0.83367	86468257	0.961305021834061	0	0	Primary	NA	B	1591733856	1678202113	NA	NA
NA	ALG2	9	0.1979	0.84313	99216426	0.961305021834061	0	0	Primary	NA	B	1766574898	1865791324	NA	NA
NA	SARDH	9	-0.1703	0.8648	133663560	0.961305021834061	0	0	Primary	NA	B	1766574898	1900238458	NA	NA
NA	NUDT2	9	-0.1691	0.86576	34329506	0.961305021834061	0	0	Primary	NA	B	1766574898	1800904404	NA	NA
NA	FNBP1	9	-0.2186	0.82695	129887187	0.961305021834061	0	0	Primary	NA	B	1766574898	1896462085	NA	NA
NA	NEXN	1	-0.154	0.87761	77888513	0.961466561142148	0	0	Primary	NA	B	0	77888513	NA	NA
NA	RIMKLA	1	-0.15083	0.88011	42380795	0.961466561142148	0	0	Primary	NA	B	0	42380795	NA	NA
NA	FAM234A	16	0.1521	0.879	234546	0.961466561142148	0	0	Primary	NA	B	2835872847	2836107393	NA	NA
NA	DPP10	2	-0.151	0.88	114442299	0.961466561142148	0	0	Primary	NA	B	276724047	391166346	NA	NA
NA	PLD1	3	-0.1503	0.88056	171600405	0.961466561142148	0	0	Primary	NA	B	548458626	720059031	NA	NA
NA	SCFD2	4	0.151	0.879976	52872982	0.961466561142148	0	0	Primary	NA	B	775968409	828841391	NA	NA
NA	PRUNE2	9	-0.155	0.87682	76611376	0.961466561142148	0	0	Primary	NA	B	1766574898	1843186274	NA	NA
NA	NIBAN2	9	0.1502	0.88057	127505339	0.961466561142148	0	0	Primary	NA	B	1766574898	1894080237	NA	NA
NA	PPAT	4	0.149	0.881554	56393362	0.96194384987593	0	0	Primary	NA	B	775968409	832361771	NA	NA
NA	CNN2	19	-0.147	0.8831	1026299	0.96303341599504	0	0	Primary	NA	B	3178873248	3179899547	NA	NA
NA	GLTP	12	-0.146	0.883921	109850943	0.963106723181258	0	0	Primary	NA	B	2261682439	2371533382	NA	NA
NA	TRIAP1	12	-0.1407	0.888095	120443961	0.963106723181258	0	0	Primary	NA	B	2261682439	2382126400	NA	NA
NA	UCHL3	13	-0.141	0.88765	75549483	0.963106723181258	0	0	Primary	NA	B	2424451348	2500000831	NA	NA
NA	CLYBL	13	-0.144	0.88581	99606665	0.963106723181258	0	0	Primary	NA	B	2424451348	2524058013	NA	NA
NA	HSP90AA1	14	0.14185	0.887197	102080738	0.963106723181258	0	0	Primary	NA	B	2568732932	2670813670	NA	NA
NA	CHMP4A	14	-0.14484	0.884838	24209583	0.963106723181258	0	0	Primary	NA	B	2568732932	2592942515	NA	NA
NA	LARS2	3	0.1434	0.88596	45388506	0.963106723181258	0	0	Primary	NA	B	548458626	593847132	NA	NA
NA	TFB1M	6	0.142	0.88708	155257509	0.963106723181258	0	0	Primary	NA	B	1202467741	1357725250	NA	NA
NA	PTPA	9	-0.1441	0.88541	129110950	0.963106723181258	0	0	Primary	NA	B	1766574898	1895685848	NA	NA
NA	TP53I3	2	-0.137	0.891	24077433	0.965661737523105	0	0	Primary	NA	B	276724047	300801480	NA	NA
NA	JCAD	10	0.135	0.89261	30012800	0.965705063345633	0	0	Primary	NA	B	1934034850	1964047650	NA	NA
NA	BRSK2	11	0.13491	0.892687	1389899	0.965705063345633	0	0	Primary	NA	B	2097428944	2098818843	NA	NA
NA	SNX30	9	0.136	0.89182	112750838	0.965705063345633	0	0	Primary	NA	B	1766574898	1879325736	NA	NA
NA	ANKRD27	19	-0.1316	0.8953	32597007	0.967341953316953	0	0	Primary	NA	B	3178873248	3211470255	NA	NA
NA	AARS2	6	0.132	0.895	44299654	0.967341953316953	0	0	Primary	NA	B	1202467741	1246767395	NA	NA
NA	KHDRBS2	6	-0.1305	0.89615	61679960	0.967665960712093	0	0	Primary	NA	B	1202467741	1264147701	NA	NA
NA	THOP1	19	-0.1255	0.9001	2785460	0.97133490797546	0	0	Primary	NA	B	3178873248	3181658708	NA	NA
NA	UBE3B	12	0.1244	0.90098	109477402	0.971437928921569	0	0	Primary	NA	B	2261682439	2371159841	NA	NA
NA	PFKL	21	0.124	0.9013	44300051	0.971437928921569	0	0	Primary	NA	B	3361319979	3405620030	NA	NA
NA	MRPS27	5	-0.12	0.904	72219409	0.973751377832211	0	0	Primary	NA	B	992234598	1064454007	NA	NA
NA	SYNPR	3	0.1185	0.90571	63228315	0.974399932721713	0	0	Primary	NA	B	548458626	611686941	NA	NA
NA	NDRG1	8	-0.119	0.90528	133237171	0.974399932721713	0	0	Primary	NA	B	1591733856	1724971027	NA	NA
NA	UBE2C	20	0.1173	0.90661	45812576	0.974771998777506	0	0	Primary	NA	B	3267424814	3313237390	NA	NA
NA	LUZP1	1	-0.113	0.91003	23084023	0.974900878459687	0	0	Primary	NA	B	0	23084023	NA	NA
NA	ADIRF	10	0.1	0.92034	86968192	0.974900878459687	0	0	Primary	NA	B	1934034850	2021003042	NA	NA
NA	IFIT5	10	0.104	0.91717	89414586	0.974900878459687	0	0	Primary	NA	B	1934034850	2023449436	NA	NA
NA	PLCB3	11	0.11154	0.911188	64251523	0.974900878459687	0	0	Primary	NA	B	2097428944	2161680467	NA	NA
NA	ESD	13	-0.109	0.91302	46771256	0.974900878459687	0	0	Primary	NA	B	2424451348	2471222604	NA	NA
NA	DCUN1D2	13	-0.11	0.91241	113455819	0.974900878459687	0	0	Primary	NA	B	2424451348	2537907167	NA	NA
NA	PDIA3	15	0.102	0.918757	43746392	0.974900878459687	0	0	Primary	NA	B	2704219249	2747965641	NA	NA
NA	PDPR	16	0.1139	0.909	70113626	0.974900878459687	0	0	Primary	NA	B	2835872847	2905986473	NA	NA
NA	CFDP1	16	-0.099	0.921	75293698	0.974900878459687	0	0	Primary	NA	B	2835872847	2911166545	NA	NA
NA	MPP3	17	-0.1086	0.913515	43800799	0.974900878459687	0	0	Primary	NA	B	2955820772	2999621571	NA	NA
NA	MTERF4	2	0.11219	0.911	241072169	0.974900878459687	0	0	Primary	NA	B	276724047	517796216	NA	NA
NA	SFXN5	2	0.108	0.914	72942036	0.974900878459687	0	0	Primary	NA	B	276724047	349666083	NA	NA
NA	TBC1D10A	22	-0.105	0.91638	30291990	0.974900878459687	0	0	Primary	NA	B	3437918941	3468210931	NA	NA
NA	EIF2A	3	0.104	0.91718	150546678	0.974900878459687	0	0	Primary	NA	B	548458626	699005304	NA	NA
NA	PDE12	3	-0.1095	0.91284	57556276	0.974900878459687	0	0	Primary	NA	B	548458626	606014902	NA	NA
NA	LSAMP	3	-0.106	0.91561	115802388	0.974900878459687	0	0	Primary	NA	B	548458626	664261014	NA	NA
NA	LRBA	4	-0.1068	0.914985	150264442	0.974900878459687	0	0	Primary	NA	B	775968409	926232851	NA	NA
NA	TENM3	4	0.1141	0.909136	182143987	0.974900878459687	0	0	Primary	NA	B	775968409	958112396	NA	NA
NA	RMND1	6	0.101	0.91955	151404854	0.974900878459687	0	0	Primary	NA	B	1202467741	1353872595	NA	NA
NA	NIPSNAP2	7	0.11291	0.91	55951793	0.974900878459687	0	0	Primary	NA	B	1403002861	1458954654	NA	NA
NA	NUDCD1	8	0.1031	0.91787	109240919	0.974900878459687	0	0	Primary	NA	B	1591733856	1700974775	NA	NA
NA	LACTB2	8	-0.106	0.91558	70635318	0.974900878459687	0	0	Primary	NA	B	1591733856	1662369174	NA	NA
NA	ELP1	9	-0.107	0.91481	108867517	0.974900878459687	0	0	Primary	NA	B	1766574898	1875442415	NA	NA
NA	PLGRKT	9	0.0993	0.92086	5357973	0.974900878459687	0	0	Primary	NA	B	1766574898	1771932871	NA	NA
NA	FXN	9	0.099	0.92114	69035259	0.974900878459687	0	0	Primary	NA	B	1766574898	1835610157	NA	NA
NA	SEMA4D	9	0.103	0.91797	89360787	0.974900878459687	0	0	Primary	NA	B	1766574898	1855935685	NA	NA
NA	LYPLAL1	1	0.09063	0.92779	219173844	0.975090525059666	0	0	Primary	NA	B	0	219173844	NA	NA
NA	FPGT	1	0.093	0.9259	74198212	0.975090525059666	0	0	Primary	NA	B	0	74198212	NA	NA
NA	MMAB	12	-0.0932	0.925771	109553737	0.975090525059666	0	0	Primary	NA	B	2261682439	2371236176	NA	NA
NA	QPRT	16	-0.0914	0.927	29663279	0.975090525059666	0	0	Primary	NA	B	2835872847	2865536126	NA	NA
NA	SLC25A19	17	0.0935	0.925537	75272992	0.975090525059666	0	0	Primary	NA	B	2955820772	3031093764	NA	NA
NA	NT5C3B	17	0.095	0.924315	41825083	0.975090525059666	0	0	Primary	NA	B	2955820772	2997645855	NA	NA
NA	TAX1BP3	17	-0.0957	0.923732	3662902	0.975090525059666	0	0	Primary	NA	B	2955820772	2959483674	NA	NA
NA	ACOX3	4	0.0895	0.928722	8366282	0.975090525059666	0	0	Primary	NA	B	775968409	784334691	NA	NA
NA	ATP8A1	4	-0.0932	0.925759	42408373	0.975090525059666	0	0	Primary	NA	B	775968409	818376782	NA	NA
NA	MOCS2	5	0.09565	0.924	53095679	0.975090525059666	0	0	Primary	NA	B	992234598	1045330277	NA	NA
NA	PPP1R14C	6	0.089	0.92908	150143076	0.975090525059666	0	0	Primary	NA	B	1202467741	1352610817	NA	NA
NA	CDK14	7	-0.0914	0.927	90466424	0.975090525059666	0	0	Primary	NA	B	1403002861	1493469285	NA	NA
NA	NECAB1	8	-0.0976	0.92221	90791550	0.975090525059666	0	0	Primary	NA	B	1591733856	1682525406	NA	NA
NA	PHYHIP	8	0.0896	0.9286	22219709	0.975090525059666	0	0	Primary	NA	B	1591733856	1613953565	NA	NA
NA	CNDP2	18	-0.088	0.92984	74495816	0.975306237328563	0	0	Primary	NA	B	3068900381	3143396197	NA	NA
NA	CDH13	16	-0.0871	0.931	82626803	0.97535973793925	0	0	Primary	NA	B	2835872847	2918499650	NA	NA
NA	ASAP2	2	-0.08622	0.931	9206765	0.97535973793925	0	0	Primary	NA	B	276724047	285930812	NA	NA
NA	MVK	12	0.0858	0.931635	109573255	0.975444026785714	0	0	Primary	NA	B	2261682439	2371255694	NA	NA
NA	UQCC6	12	-0.0833	0.933622	103950202	0.97694294943486	0	0	Primary	NA	B	2261682439	2365632641	NA	NA
NA	HSD17B12	11	-0.08212	0.934554	43556436	0.977336793103448	0	0	Primary	NA	B	2097428944	2140985380	NA	NA
NA	HBG2	11	-0.081	0.935442	5253190	0.977684181818182	0	0	Primary	NA	B	2097428944	2102682134	NA	NA
NA	SORBS1	10	0.0681	0.94569	95311771	0.980598499117128	0	0	Primary	NA	B	1934034850	2029346621	NA	NA
NA	MAP6	11	-0.06879	0.94516	75586918	0.980598499117128	0	0	Primary	NA	B	2097428944	2173015862	NA	NA
NA	PDE2A	11	-0.0728	0.941963	72576141	0.980598499117128	0	0	Primary	NA	B	2097428944	2170005085	NA	NA
NA	MGST1	12	-0.0702	0.94405	16347142	0.980598499117128	0	0	Primary	NA	B	2261682439	2278029581	NA	NA
NA	PPP2R5C	14	-0.07187	0.942708	101761798	0.980598499117128	0	0	Primary	NA	B	2568732932	2670494730	NA	NA
NA	KSR1	17	-0.0665	0.946981	27456644	0.980598499117128	0	0	Primary	NA	B	2955820772	2983277416	NA	NA
NA	RMC1	18	0.071	0.9434	23503509	0.980598499117128	0	0	Primary	NA	B	3068900381	3092403890	NA	NA
NA	NPEPL1	20	0.0718	0.9428	58689131	0.980598499117128	0	0	Primary	NA	B	3267424814	3326113945	NA	NA
NA	RCHY1	4	-0.068	0.945786	75479037	0.980598499117128	0	0	Primary	NA	B	775968409	851447446	NA	NA
NA	ALDH7A1	5	0.06705	0.947	126541841	0.980598499117128	0	0	Primary	NA	B	992234598	1118776439	NA	NA
NA	ECHDC1	6	0.0663	0.94715	127288710	0.980598499117128	0	0	Primary	NA	B	1202467741	1329756451	NA	NA
NA	CAP2	6	-0.07	0.94419	17393216	0.980598499117128	0	0	Primary	NA	B	1202467741	1219860957	NA	NA
NA	SERAC1	6	-0.0747	0.94046	158109504	0.980598499117128	0	0	Primary	NA	B	1202467741	1360577245	NA	NA
NA	CHCHD2	7	0.071	0.943	56101569	0.980598499117128	0	0	Primary	NA	B	1403002861	1459104430	NA	NA
NA	LRSAM1	9	0.0751	0.94011	127451486	0.980598499117128	0	0	Primary	NA	B	1766574898	1894026384	NA	NA
NA	DPP7	9	0.075	0.94021	137110542	0.980598499117128	0	0	Primary	NA	B	1766574898	1903685440	NA	NA
NA	STRN3	14	-0.06517	0.948041	30893799	0.980943599411765	0	0	Primary	NA	B	2568732932	2599626731	NA	NA
NA	PRKG1	10	-0.0639	0.94908	50991185	0.981173499413834	0	0	Primary	NA	B	1934034850	1985026035	NA	NA
NA	CHGB	20	0.061	0.95136	5911430	0.981173499413834	0	0	Primary	NA	B	3267424814	3273336244	NA	NA
NA	PANK2	20	0.0634	0.94944	3888839	0.981173499413834	0	0	Primary	NA	B	3267424814	3271313653	NA	NA
NA	NCOA7	6	0.0627	0.95001	125781161	0.981173499413834	0	0	Primary	NA	B	1202467741	1328248902	NA	NA
NA	ADCY8	8	-0.061	0.95137	130780301	0.981173499413834	0	0	Primary	NA	B	1591733856	1722514157	NA	NA
NA	SH3GL2	9	0.0607	0.95161	17579082	0.981173499413834	0	0	Primary	NA	B	1766574898	1784153980	NA	NA
NA	STX1A	7	-0.05897	0.953	73699206	0.982031048623316	0	0	Primary	NA	B	1403002861	1476702067	NA	NA
NA	UQCR10	22	-0.058	0.95375	29767369	0.982228483606557	0	0	Primary	NA	B	3437918941	3467686310	NA	NA
NA	ACSF3	16	0.0541	0.957	89088375	0.984422807017544	0	0	Primary	NA	B	2835872847	2924961222	NA	NA
NA	NAPB	20	-0.0539	0.95698	23374522	0.984422807017544	0	0	Primary	NA	B	3267424814	3290799336	NA	NA
NA	GPN2	1	-0.05206	0.95848	26876133	0.985368977206312	0	0	Primary	NA	B	0	26876133	NA	NA
NA	GSTM4	1	-0.05024	0.95993	109656081	0.985707454757735	0	0	Primary	NA	B	0	109656081	NA	NA
NA	TNFAIP2	14	0.05055	0.959681	103123442	0.985707454757735	0	0	Primary	NA	B	2568732932	2671856374	NA	NA
NA	PLXNA2	1	0.04078	0.96747	208022242	0.986599252607184	0	0	Primary	NA	B	0	208022242	NA	NA
NA	PDLIM1	10	-0.0417	0.96677	95237572	0.986599252607184	0	0	Primary	NA	B	1934034850	2029272422	NA	NA
NA	CAPN5	11	-0.045	0.964107	77066932	0.986599252607184	0	0	Primary	NA	B	2097428944	2174495876	NA	NA
NA	EML1	14	0.04635	0.963029	99737693	0.986599252607184	0	0	Primary	NA	B	2568732932	2668470625	NA	NA
NA	PGS1	17	-0.0437	0.965105	78378640	0.986599252607184	0	0	Primary	NA	B	2955820772	3034199412	NA	NA
NA	RUNDC1	17	0.0414	0.967003	42980565	0.986599252607184	0	0	Primary	NA	B	2955820772	2998801337	NA	NA
NA	STAM2	2	0.03954	0.968	152116801	0.986599252607184	0	0	Primary	NA	B	276724047	428840848	NA	NA
NA	NIF3L1	2	0.041	0.967	200889327	0.986599252607184	0	0	Primary	NA	B	276724047	477613374	NA	NA
NA	GPN1	2	-0.042	0.966	27628247	0.986599252607184	0	0	Primary	NA	B	276724047	304352294	NA	NA
NA	VAPB	20	0.0445	0.96454	58389122	0.986599252607184	0	0	Primary	NA	B	3267424814	3325813936	NA	NA
NA	XRCC6	22	0.0458	0.96344	41621119	0.986599252607184	0	0	Primary	NA	B	3437918941	3479540060	NA	NA
NA	LARS1	5	0.045	0.964	146113038	0.986599252607184	0	0	Primary	NA	B	992234598	1138347636	NA	NA
NA	HGH1	8	-0.04	0.96809	144137769	0.986599252607184	0	0	Primary	NA	B	1591733856	1735871625	NA	NA
NA	COX20	1	-0.03764	0.96998	244835322	0.98681019086177	0	0	Primary	NA	B	0	244835322	NA	NA
NA	GCN1	12	0.038	0.969688	120127203	0.98681019086177	0	0	Primary	NA	B	2261682439	2381809642	NA	NA
NA	LZTFL1	3	0.038	0.96969	45823316	0.98681019086177	0	0	Primary	NA	B	548458626	594281942	NA	NA
NA	COQ7	16	0.0354	0.972	19067599	0.987722703639515	0	0	Primary	NA	B	2835872847	2854940446	NA	NA
NA	GPRIN3	4	-0.0355	0.971671	89236386	0.987722703639515	0	0	Primary	NA	B	775968409	865204795	NA	NA
NA	ABCD3	1	-0.032	0.97447	94418377	0.989660929561201	0	0	Primary	NA	B	0	94418377	NA	NA
